xintercept	key	showSelected1	showSelected2	PANEL
66.5	66	90	66	1
67.5	67	90	67	1
68.5	68	90	68	1
69.5	69	90	69	1
70.5	70	90	70	1
71.5	71	90	71	1
72.5	72	90	72	1
73.5	73	90	73	1
74.5	74	90	74	1
75.5	75	90	75	1
76.5	76	90	76	1
77.5	77	90	77	1
78.5	78	90	78	1
79.5	79	90	79	1
80.5	80	90	80	1
81.5	81	90	81	1
82.5	82	90	82	1
83.5	83	90	83	1
84.5	84	90	84	1
85.5	85	90	85	1
86.5	86	90	86	1
87.5	87	90	87	1
88.5	88	90	88	1
89.5	89	90	89	1
0.5	0	91	0	1
1.5	1	91	1	1
2.5	2	91	2	1
3.5	3	91	3	1
4.5	4	91	4	1
5.5	5	91	5	1
6.5	6	91	6	1
7.5	7	91	7	1
8.5	8	91	8	1
9.5	9	91	9	1
10.5	10	91	10	1
11.5	11	91	11	1
12.5	12	91	12	1
13.5	13	91	13	1
14.5	14	91	14	1
15.5	15	91	15	1
16.5	16	91	16	1
17.5	17	91	17	1
18.5	18	91	18	1
19.5	19	91	19	1
20.5	20	91	20	1
21.5	21	91	21	1
22.5	22	91	22	1
23.5	23	91	23	1
24.5	24	91	24	1
25.5	25	91	25	1
26.5	26	91	26	1
27.5	27	91	27	1
28.5	28	91	28	1
29.5	29	91	29	1
30.5	30	91	30	1
31.5	31	91	31	1
32.5	32	91	32	1
33.5	33	91	33	1
34.5	34	91	34	1
35.5	35	91	35	1
36.5	36	91	36	1
37.5	37	91	37	1
38.5	38	91	38	1
39.5	39	91	39	1
40.5	40	91	40	1
41.5	41	91	41	1
42.5	42	91	42	1
43.5	43	91	43	1
44.5	44	91	44	1
45.5	45	91	45	1
46.5	46	91	46	1
47.5	47	91	47	1
48.5	48	91	48	1
49.5	49	91	49	1
50.5	50	91	50	1
51.5	51	91	51	1
52.5	52	91	52	1
53.5	53	91	53	1
54.5	54	91	54	1
55.5	55	91	55	1
56.5	56	91	56	1
57.5	57	91	57	1
58.5	58	91	58	1
59.5	59	91	59	1
60.5	60	91	60	1
61.5	61	91	61	1
62.5	62	91	62	1
63.5	63	91	63	1
64.5	64	91	64	1
65.5	65	91	65	1
66.5	66	91	66	1
67.5	67	91	67	1
68.5	68	91	68	1
69.5	69	91	69	1
70.5	70	91	70	1
71.5	71	91	71	1
72.5	72	91	72	1
73.5	73	91	73	1
74.5	74	91	74	1
75.5	75	91	75	1
76.5	76	91	76	1
77.5	77	91	77	1
78.5	78	91	78	1
79.5	79	91	79	1
80.5	80	91	80	1
81.5	81	91	81	1
82.5	82	91	82	1
83.5	83	91	83	1
84.5	84	91	84	1
85.5	85	91	85	1
86.5	86	91	86	1
87.5	87	91	87	1
88.5	88	91	88	1
89.5	89	91	89	1
90.5	90	91	90	1
0.5	0	92	0	1
1.5	1	92	1	1
2.5	2	92	2	1
3.5	3	92	3	1
4.5	4	92	4	1
5.5	5	92	5	1
6.5	6	92	6	1
7.5	7	92	7	1
8.5	8	92	8	1
9.5	9	92	9	1
10.5	10	92	10	1
11.5	11	92	11	1
12.5	12	92	12	1
13.5	13	92	13	1
14.5	14	92	14	1
15.5	15	92	15	1
16.5	16	92	16	1
17.5	17	92	17	1
18.5	18	92	18	1
19.5	19	92	19	1
20.5	20	92	20	1
21.5	21	92	21	1
22.5	22	92	22	1
23.5	23	92	23	1
24.5	24	92	24	1
25.5	25	92	25	1
26.5	26	92	26	1
27.5	27	92	27	1
28.5	28	92	28	1
29.5	29	92	29	1
30.5	30	92	30	1
31.5	31	92	31	1
32.5	32	92	32	1
33.5	33	92	33	1
34.5	34	92	34	1
35.5	35	92	35	1
36.5	36	92	36	1
37.5	37	92	37	1
38.5	38	92	38	1
39.5	39	92	39	1
40.5	40	92	40	1
41.5	41	92	41	1
42.5	42	92	42	1
43.5	43	92	43	1
44.5	44	92	44	1
45.5	45	92	45	1
46.5	46	92	46	1
47.5	47	92	47	1
48.5	48	92	48	1
49.5	49	92	49	1
50.5	50	92	50	1
51.5	51	92	51	1
52.5	52	92	52	1
53.5	53	92	53	1
54.5	54	92	54	1
55.5	55	92	55	1
56.5	56	92	56	1
57.5	57	92	57	1
58.5	58	92	58	1
59.5	59	92	59	1
60.5	60	92	60	1
61.5	61	92	61	1
62.5	62	92	62	1
63.5	63	92	63	1
64.5	64	92	64	1
65.5	65	92	65	1
66.5	66	92	66	1
67.5	67	92	67	1
68.5	68	92	68	1
69.5	69	92	69	1
70.5	70	92	70	1
71.5	71	92	71	1
72.5	72	92	72	1
73.5	73	92	73	1
74.5	74	92	74	1
75.5	75	92	75	1
76.5	76	92	76	1
77.5	77	92	77	1
78.5	78	92	78	1
79.5	79	92	79	1
80.5	80	92	80	1
81.5	81	92	81	1
82.5	82	92	82	1
83.5	83	92	83	1
84.5	84	92	84	1
85.5	85	92	85	1
86.5	86	92	86	1
87.5	87	92	87	1
88.5	88	92	88	1
89.5	89	92	89	1
90.5	90	92	90	1
91.5	91	92	91	1
0.5	0	93	0	1
1.5	1	93	1	1
2.5	2	93	2	1
3.5	3	93	3	1
4.5	4	93	4	1
5.5	5	93	5	1
6.5	6	93	6	1
7.5	7	93	7	1
8.5	8	93	8	1
9.5	9	93	9	1
10.5	10	93	10	1
11.5	11	93	11	1
12.5	12	93	12	1
13.5	13	93	13	1
14.5	14	93	14	1
15.5	15	93	15	1
16.5	16	93	16	1
17.5	17	93	17	1
18.5	18	93	18	1
19.5	19	93	19	1
20.5	20	93	20	1
21.5	21	93	21	1
22.5	22	93	22	1
23.5	23	93	23	1
24.5	24	93	24	1
25.5	25	93	25	1
26.5	26	93	26	1
27.5	27	93	27	1
28.5	28	93	28	1
29.5	29	93	29	1
30.5	30	93	30	1
31.5	31	93	31	1
32.5	32	93	32	1
33.5	33	93	33	1
34.5	34	93	34	1
35.5	35	93	35	1
36.5	36	93	36	1
37.5	37	93	37	1
38.5	38	93	38	1
39.5	39	93	39	1
40.5	40	93	40	1
41.5	41	93	41	1
42.5	42	93	42	1
43.5	43	93	43	1
44.5	44	93	44	1
45.5	45	93	45	1
46.5	46	93	46	1
47.5	47	93	47	1
48.5	48	93	48	1
49.5	49	93	49	1
50.5	50	93	50	1
51.5	51	93	51	1
52.5	52	93	52	1
53.5	53	93	53	1
54.5	54	93	54	1
55.5	55	93	55	1
56.5	56	93	56	1
57.5	57	93	57	1
58.5	58	93	58	1
59.5	59	93	59	1
60.5	60	93	60	1
61.5	61	93	61	1
62.5	62	93	62	1
63.5	63	93	63	1
64.5	64	93	64	1
65.5	65	93	65	1
66.5	66	93	66	1
67.5	67	93	67	1
68.5	68	93	68	1
69.5	69	93	69	1
70.5	70	93	70	1
71.5	71	93	71	1
72.5	72	93	72	1
73.5	73	93	73	1
74.5	74	93	74	1
75.5	75	93	75	1
76.5	76	93	76	1
77.5	77	93	77	1
78.5	78	93	78	1
79.5	79	93	79	1
80.5	80	93	80	1
81.5	81	93	81	1
82.5	82	93	82	1
83.5	83	93	83	1
84.5	84	93	84	1
85.5	85	93	85	1
86.5	86	93	86	1
87.5	87	93	87	1
88.5	88	93	88	1
89.5	89	93	89	1
90.5	90	93	90	1
91.5	91	93	91	1
92.5	92	93	92	1
0.5	0	94	0	1
1.5	1	94	1	1
2.5	2	94	2	1
3.5	3	94	3	1
4.5	4	94	4	1
5.5	5	94	5	1
6.5	6	94	6	1
7.5	7	94	7	1
8.5	8	94	8	1
9.5	9	94	9	1
10.5	10	94	10	1
11.5	11	94	11	1
12.5	12	94	12	1
13.5	13	94	13	1
14.5	14	94	14	1
15.5	15	94	15	1
16.5	16	94	16	1
17.5	17	94	17	1
18.5	18	94	18	1
19.5	19	94	19	1
20.5	20	94	20	1
21.5	21	94	21	1
22.5	22	94	22	1
23.5	23	94	23	1
24.5	24	94	24	1
25.5	25	94	25	1
26.5	26	94	26	1
27.5	27	94	27	1
28.5	28	94	28	1
29.5	29	94	29	1
30.5	30	94	30	1
31.5	31	94	31	1
32.5	32	94	32	1
33.5	33	94	33	1
34.5	34	94	34	1
35.5	35	94	35	1
36.5	36	94	36	1
37.5	37	94	37	1
38.5	38	94	38	1
39.5	39	94	39	1
40.5	40	94	40	1
41.5	41	94	41	1
42.5	42	94	42	1
43.5	43	94	43	1
44.5	44	94	44	1
45.5	45	94	45	1
46.5	46	94	46	1
47.5	47	94	47	1
48.5	48	94	48	1
49.5	49	94	49	1
50.5	50	94	50	1
51.5	51	94	51	1
52.5	52	94	52	1
53.5	53	94	53	1
54.5	54	94	54	1
55.5	55	94	55	1
56.5	56	94	56	1
57.5	57	94	57	1
58.5	58	94	58	1
59.5	59	94	59	1
60.5	60	94	60	1
61.5	61	94	61	1
62.5	62	94	62	1
63.5	63	94	63	1
64.5	64	94	64	1
65.5	65	94	65	1
66.5	66	94	66	1
67.5	67	94	67	1
68.5	68	94	68	1
69.5	69	94	69	1
70.5	70	94	70	1
71.5	71	94	71	1
72.5	72	94	72	1
73.5	73	94	73	1
74.5	74	94	74	1
75.5	75	94	75	1
76.5	76	94	76	1
77.5	77	94	77	1
78.5	78	94	78	1
79.5	79	94	79	1
80.5	80	94	80	1
81.5	81	94	81	1
82.5	82	94	82	1
83.5	83	94	83	1
84.5	84	94	84	1
85.5	85	94	85	1
86.5	86	94	86	1
87.5	87	94	87	1
88.5	88	94	88	1
89.5	89	94	89	1
90.5	90	94	90	1
91.5	91	94	91	1
92.5	92	94	92	1
93.5	93	94	93	1
0.5	0	95	0	1
1.5	1	95	1	1
2.5	2	95	2	1
3.5	3	95	3	1
4.5	4	95	4	1
5.5	5	95	5	1
6.5	6	95	6	1
7.5	7	95	7	1
8.5	8	95	8	1
9.5	9	95	9	1
10.5	10	95	10	1
11.5	11	95	11	1
12.5	12	95	12	1
13.5	13	95	13	1
14.5	14	95	14	1
15.5	15	95	15	1
16.5	16	95	16	1
17.5	17	95	17	1
18.5	18	95	18	1
19.5	19	95	19	1
20.5	20	95	20	1
21.5	21	95	21	1
22.5	22	95	22	1
23.5	23	95	23	1
24.5	24	95	24	1
25.5	25	95	25	1
26.5	26	95	26	1
27.5	27	95	27	1
28.5	28	95	28	1
29.5	29	95	29	1
30.5	30	95	30	1
31.5	31	95	31	1
32.5	32	95	32	1
33.5	33	95	33	1
34.5	34	95	34	1
35.5	35	95	35	1
36.5	36	95	36	1
37.5	37	95	37	1
38.5	38	95	38	1
39.5	39	95	39	1
40.5	40	95	40	1
41.5	41	95	41	1
42.5	42	95	42	1
43.5	43	95	43	1
44.5	44	95	44	1
45.5	45	95	45	1
46.5	46	95	46	1
47.5	47	95	47	1
48.5	48	95	48	1
49.5	49	95	49	1
50.5	50	95	50	1
51.5	51	95	51	1
52.5	52	95	52	1
53.5	53	95	53	1
54.5	54	95	54	1
55.5	55	95	55	1
56.5	56	95	56	1
57.5	57	95	57	1
58.5	58	95	58	1
59.5	59	95	59	1
60.5	60	95	60	1
61.5	61	95	61	1
62.5	62	95	62	1
63.5	63	95	63	1
64.5	64	95	64	1
65.5	65	95	65	1
66.5	66	95	66	1
67.5	67	95	67	1
68.5	68	95	68	1
69.5	69	95	69	1
70.5	70	95	70	1
71.5	71	95	71	1
72.5	72	95	72	1
73.5	73	95	73	1
74.5	74	95	74	1
75.5	75	95	75	1
76.5	76	95	76	1
77.5	77	95	77	1
78.5	78	95	78	1
79.5	79	95	79	1
80.5	80	95	80	1
81.5	81	95	81	1
82.5	82	95	82	1
83.5	83	95	83	1
84.5	84	95	84	1
85.5	85	95	85	1
86.5	86	95	86	1
87.5	87	95	87	1
88.5	88	95	88	1
89.5	89	95	89	1
90.5	90	95	90	1
91.5	91	95	91	1
92.5	92	95	92	1
93.5	93	95	93	1
94.5	94	95	94	1
0.5	0	96	0	1
1.5	1	96	1	1
2.5	2	96	2	1
3.5	3	96	3	1
4.5	4	96	4	1
5.5	5	96	5	1
6.5	6	96	6	1
7.5	7	96	7	1
8.5	8	96	8	1
9.5	9	96	9	1
10.5	10	96	10	1
11.5	11	96	11	1
12.5	12	96	12	1
13.5	13	96	13	1
14.5	14	96	14	1
15.5	15	96	15	1
16.5	16	96	16	1
17.5	17	96	17	1
18.5	18	96	18	1
19.5	19	96	19	1
20.5	20	96	20	1
21.5	21	96	21	1
22.5	22	96	22	1
23.5	23	96	23	1
24.5	24	96	24	1
25.5	25	96	25	1
26.5	26	96	26	1
27.5	27	96	27	1
28.5	28	96	28	1
29.5	29	96	29	1
30.5	30	96	30	1
31.5	31	96	31	1
32.5	32	96	32	1
33.5	33	96	33	1
34.5	34	96	34	1
35.5	35	96	35	1
36.5	36	96	36	1
37.5	37	96	37	1
38.5	38	96	38	1
39.5	39	96	39	1
40.5	40	96	40	1
41.5	41	96	41	1
42.5	42	96	42	1
43.5	43	96	43	1
44.5	44	96	44	1
45.5	45	96	45	1
46.5	46	96	46	1
47.5	47	96	47	1
48.5	48	96	48	1
49.5	49	96	49	1
50.5	50	96	50	1
51.5	51	96	51	1
52.5	52	96	52	1
53.5	53	96	53	1
54.5	54	96	54	1
55.5	55	96	55	1
56.5	56	96	56	1
57.5	57	96	57	1
58.5	58	96	58	1
59.5	59	96	59	1
60.5	60	96	60	1
61.5	61	96	61	1
62.5	62	96	62	1
63.5	63	96	63	1
64.5	64	96	64	1
65.5	65	96	65	1
66.5	66	96	66	1
67.5	67	96	67	1
68.5	68	96	68	1
69.5	69	96	69	1
70.5	70	96	70	1
71.5	71	96	71	1
72.5	72	96	72	1
73.5	73	96	73	1
74.5	74	96	74	1
75.5	75	96	75	1
76.5	76	96	76	1
77.5	77	96	77	1
78.5	78	96	78	1
79.5	79	96	79	1
80.5	80	96	80	1
81.5	81	96	81	1
82.5	82	96	82	1
83.5	83	96	83	1
84.5	84	96	84	1
85.5	85	96	85	1
86.5	86	96	86	1
87.5	87	96	87	1
88.5	88	96	88	1
89.5	89	96	89	1
90.5	90	96	90	1
91.5	91	96	91	1
92.5	92	96	92	1
93.5	93	96	93	1
94.5	94	96	94	1
95.5	95	96	95	1
0.5	0	97	0	1
1.5	1	97	1	1
2.5	2	97	2	1
3.5	3	97	3	1
4.5	4	97	4	1
5.5	5	97	5	1
6.5	6	97	6	1
7.5	7	97	7	1
8.5	8	97	8	1
9.5	9	97	9	1
10.5	10	97	10	1
11.5	11	97	11	1
12.5	12	97	12	1
13.5	13	97	13	1
14.5	14	97	14	1
15.5	15	97	15	1
16.5	16	97	16	1
17.5	17	97	17	1
18.5	18	97	18	1
19.5	19	97	19	1
20.5	20	97	20	1
21.5	21	97	21	1
22.5	22	97	22	1
23.5	23	97	23	1
24.5	24	97	24	1
25.5	25	97	25	1
26.5	26	97	26	1
27.5	27	97	27	1
28.5	28	97	28	1
29.5	29	97	29	1
30.5	30	97	30	1
31.5	31	97	31	1
32.5	32	97	32	1
33.5	33	97	33	1
34.5	34	97	34	1
35.5	35	97	35	1
36.5	36	97	36	1
37.5	37	97	37	1
38.5	38	97	38	1
39.5	39	97	39	1
40.5	40	97	40	1
41.5	41	97	41	1
42.5	42	97	42	1
43.5	43	97	43	1
44.5	44	97	44	1
45.5	45	97	45	1
46.5	46	97	46	1
47.5	47	97	47	1
48.5	48	97	48	1
49.5	49	97	49	1
50.5	50	97	50	1
51.5	51	97	51	1
52.5	52	97	52	1
53.5	53	97	53	1
54.5	54	97	54	1
55.5	55	97	55	1
56.5	56	97	56	1
57.5	57	97	57	1
58.5	58	97	58	1
59.5	59	97	59	1
60.5	60	97	60	1
61.5	61	97	61	1
62.5	62	97	62	1
63.5	63	97	63	1
64.5	64	97	64	1
65.5	65	97	65	1
66.5	66	97	66	1
67.5	67	97	67	1
68.5	68	97	68	1
69.5	69	97	69	1
70.5	70	97	70	1
71.5	71	97	71	1
72.5	72	97	72	1
73.5	73	97	73	1
74.5	74	97	74	1
75.5	75	97	75	1
76.5	76	97	76	1
77.5	77	97	77	1
78.5	78	97	78	1
79.5	79	97	79	1
80.5	80	97	80	1
81.5	81	97	81	1
82.5	82	97	82	1
83.5	83	97	83	1
84.5	84	97	84	1
85.5	85	97	85	1
86.5	86	97	86	1
87.5	87	97	87	1
88.5	88	97	88	1
89.5	89	97	89	1
90.5	90	97	90	1
91.5	91	97	91	1
92.5	92	97	92	1
93.5	93	97	93	1
94.5	94	97	94	1
95.5	95	97	95	1
96.5	96	97	96	1
0.5	0	98	0	1
1.5	1	98	1	1
2.5	2	98	2	1
3.5	3	98	3	1
4.5	4	98	4	1
5.5	5	98	5	1
6.5	6	98	6	1
7.5	7	98	7	1
8.5	8	98	8	1
9.5	9	98	9	1
10.5	10	98	10	1
11.5	11	98	11	1
12.5	12	98	12	1
13.5	13	98	13	1
14.5	14	98	14	1
15.5	15	98	15	1
16.5	16	98	16	1
17.5	17	98	17	1
18.5	18	98	18	1
19.5	19	98	19	1
20.5	20	98	20	1
21.5	21	98	21	1
22.5	22	98	22	1
23.5	23	98	23	1
24.5	24	98	24	1
25.5	25	98	25	1
26.5	26	98	26	1
27.5	27	98	27	1
28.5	28	98	28	1
29.5	29	98	29	1
30.5	30	98	30	1
31.5	31	98	31	1
32.5	32	98	32	1
33.5	33	98	33	1
34.5	34	98	34	1
35.5	35	98	35	1
36.5	36	98	36	1
37.5	37	98	37	1
38.5	38	98	38	1
39.5	39	98	39	1
40.5	40	98	40	1
41.5	41	98	41	1
42.5	42	98	42	1
43.5	43	98	43	1
44.5	44	98	44	1
45.5	45	98	45	1
46.5	46	98	46	1
47.5	47	98	47	1
48.5	48	98	48	1
49.5	49	98	49	1
50.5	50	98	50	1
51.5	51	98	51	1
52.5	52	98	52	1
53.5	53	98	53	1
54.5	54	98	54	1
55.5	55	98	55	1
56.5	56	98	56	1
57.5	57	98	57	1
58.5	58	98	58	1
59.5	59	98	59	1
60.5	60	98	60	1
61.5	61	98	61	1
62.5	62	98	62	1
63.5	63	98	63	1
64.5	64	98	64	1
65.5	65	98	65	1
66.5	66	98	66	1
67.5	67	98	67	1
68.5	68	98	68	1
69.5	69	98	69	1
70.5	70	98	70	1
71.5	71	98	71	1
72.5	72	98	72	1
73.5	73	98	73	1
74.5	74	98	74	1
75.5	75	98	75	1
76.5	76	98	76	1
77.5	77	98	77	1
78.5	78	98	78	1
79.5	79	98	79	1
80.5	80	98	80	1
81.5	81	98	81	1
82.5	82	98	82	1
83.5	83	98	83	1
84.5	84	98	84	1
85.5	85	98	85	1
86.5	86	98	86	1
87.5	87	98	87	1
88.5	88	98	88	1
89.5	89	98	89	1
90.5	90	98	90	1
91.5	91	98	91	1
92.5	92	98	92	1
93.5	93	98	93	1
94.5	94	98	94	1
95.5	95	98	95	1
96.5	96	98	96	1
97.5	97	98	97	1
0.5	0	99	0	1
1.5	1	99	1	1
2.5	2	99	2	1
3.5	3	99	3	1
4.5	4	99	4	1
5.5	5	99	5	1
6.5	6	99	6	1
7.5	7	99	7	1
8.5	8	99	8	1
9.5	9	99	9	1
10.5	10	99	10	1
11.5	11	99	11	1
12.5	12	99	12	1
13.5	13	99	13	1
14.5	14	99	14	1
15.5	15	99	15	1
16.5	16	99	16	1
17.5	17	99	17	1
18.5	18	99	18	1
19.5	19	99	19	1
20.5	20	99	20	1
21.5	21	99	21	1
22.5	22	99	22	1
23.5	23	99	23	1
24.5	24	99	24	1
25.5	25	99	25	1
26.5	26	99	26	1
27.5	27	99	27	1
28.5	28	99	28	1
29.5	29	99	29	1
30.5	30	99	30	1
31.5	31	99	31	1
32.5	32	99	32	1
33.5	33	99	33	1
34.5	34	99	34	1
35.5	35	99	35	1
36.5	36	99	36	1
37.5	37	99	37	1
38.5	38	99	38	1
39.5	39	99	39	1
40.5	40	99	40	1
41.5	41	99	41	1
42.5	42	99	42	1
43.5	43	99	43	1
44.5	44	99	44	1
45.5	45	99	45	1
46.5	46	99	46	1
47.5	47	99	47	1
48.5	48	99	48	1
49.5	49	99	49	1
50.5	50	99	50	1
51.5	51	99	51	1
52.5	52	99	52	1
53.5	53	99	53	1
54.5	54	99	54	1
55.5	55	99	55	1
56.5	56	99	56	1
57.5	57	99	57	1
58.5	58	99	58	1
59.5	59	99	59	1
60.5	60	99	60	1
61.5	61	99	61	1
62.5	62	99	62	1
63.5	63	99	63	1
64.5	64	99	64	1
65.5	65	99	65	1
66.5	66	99	66	1
67.5	67	99	67	1
68.5	68	99	68	1
69.5	69	99	69	1
70.5	70	99	70	1
71.5	71	99	71	1
72.5	72	99	72	1
73.5	73	99	73	1
74.5	74	99	74	1
75.5	75	99	75	1
76.5	76	99	76	1
77.5	77	99	77	1
78.5	78	99	78	1
79.5	79	99	79	1
80.5	80	99	80	1
81.5	81	99	81	1
82.5	82	99	82	1
83.5	83	99	83	1
84.5	84	99	84	1
85.5	85	99	85	1
86.5	86	99	86	1
87.5	87	99	87	1
88.5	88	99	88	1
89.5	89	99	89	1
90.5	90	99	90	1
91.5	91	99	91	1
92.5	92	99	92	1
93.5	93	99	93	1
94.5	94	99	94	1
95.5	95	99	95	1
96.5	96	99	96	1
97.5	97	99	97	1
98.5	98	99	98	1
0.5	0	100	0	1
1.5	1	100	1	1
2.5	2	100	2	1
3.5	3	100	3	1
4.5	4	100	4	1
5.5	5	100	5	1
6.5	6	100	6	1
7.5	7	100	7	1
8.5	8	100	8	1
9.5	9	100	9	1
10.5	10	100	10	1
11.5	11	100	11	1
12.5	12	100	12	1
13.5	13	100	13	1
14.5	14	100	14	1
15.5	15	100	15	1
16.5	16	100	16	1
17.5	17	100	17	1
18.5	18	100	18	1
19.5	19	100	19	1
20.5	20	100	20	1
21.5	21	100	21	1
22.5	22	100	22	1
23.5	23	100	23	1
24.5	24	100	24	1
25.5	25	100	25	1
26.5	26	100	26	1
27.5	27	100	27	1
28.5	28	100	28	1
29.5	29	100	29	1
30.5	30	100	30	1
31.5	31	100	31	1
32.5	32	100	32	1
33.5	33	100	33	1
34.5	34	100	34	1
35.5	35	100	35	1
36.5	36	100	36	1
37.5	37	100	37	1
38.5	38	100	38	1
39.5	39	100	39	1
40.5	40	100	40	1
41.5	41	100	41	1
42.5	42	100	42	1
43.5	43	100	43	1
44.5	44	100	44	1
45.5	45	100	45	1
46.5	46	100	46	1
47.5	47	100	47	1
48.5	48	100	48	1
49.5	49	100	49	1
50.5	50	100	50	1
51.5	51	100	51	1
52.5	52	100	52	1
53.5	53	100	53	1
54.5	54	100	54	1
55.5	55	100	55	1
56.5	56	100	56	1
57.5	57	100	57	1
58.5	58	100	58	1
59.5	59	100	59	1
60.5	60	100	60	1
61.5	61	100	61	1
62.5	62	100	62	1
63.5	63	100	63	1
64.5	64	100	64	1
65.5	65	100	65	1
66.5	66	100	66	1
67.5	67	100	67	1
68.5	68	100	68	1
69.5	69	100	69	1
70.5	70	100	70	1
71.5	71	100	71	1
72.5	72	100	72	1
73.5	73	100	73	1
74.5	74	100	74	1
75.5	75	100	75	1
76.5	76	100	76	1
77.5	77	100	77	1
78.5	78	100	78	1
79.5	79	100	79	1
80.5	80	100	80	1
81.5	81	100	81	1
82.5	82	100	82	1
83.5	83	100	83	1
84.5	84	100	84	1
85.5	85	100	85	1
86.5	86	100	86	1
87.5	87	100	87	1
88.5	88	100	88	1
89.5	89	100	89	1
90.5	90	100	90	1
91.5	91	100	91	1
92.5	92	100	92	1
93.5	93	100	93	1
94.5	94	100	94	1
95.5	95	100	95	1
96.5	96	100	96	1
97.5	97	100	97	1
98.5	98	100	98	1
99.5	99	100	99	1
0.5	0	1	0	2
0.5	0	2	0	2
1.5	1	2	1	2
0.5	0	3	0	2
1.5	1	3	1	2
2.5	2	3	2	2
0.5	0	4	0	2
1.5	1	4	1	2
2.5	2	4	2	2
3.5	3	4	3	2
0.5	0	5	0	2
1.5	1	5	1	2
2.5	2	5	2	2
3.5	3	5	3	2
4.5	4	5	4	2
0.5	0	6	0	2
1.5	1	6	1	2
2.5	2	6	2	2
3.5	3	6	3	2
4.5	4	6	4	2
5.5	5	6	5	2
0.5	0	7	0	2
1.5	1	7	1	2
2.5	2	7	2	2
3.5	3	7	3	2
4.5	4	7	4	2
5.5	5	7	5	2
6.5	6	7	6	2
0.5	0	8	0	2
1.5	1	8	1	2
2.5	2	8	2	2
3.5	3	8	3	2
4.5	4	8	4	2
5.5	5	8	5	2
6.5	6	8	6	2
7.5	7	8	7	2
0.5	0	9	0	2
1.5	1	9	1	2
2.5	2	9	2	2
3.5	3	9	3	2
4.5	4	9	4	2
5.5	5	9	5	2
6.5	6	9	6	2
7.5	7	9	7	2
8.5	8	9	8	2
0.5	0	10	0	2
1.5	1	10	1	2
2.5	2	10	2	2
3.5	3	10	3	2
4.5	4	10	4	2
5.5	5	10	5	2
6.5	6	10	6	2
7.5	7	10	7	2
8.5	8	10	8	2
9.5	9	10	9	2
0.5	0	11	0	2
1.5	1	11	1	2
2.5	2	11	2	2
3.5	3	11	3	2
4.5	4	11	4	2
5.5	5	11	5	2
6.5	6	11	6	2
7.5	7	11	7	2
8.5	8	11	8	2
9.5	9	11	9	2
10.5	10	11	10	2
0.5	0	12	0	2
1.5	1	12	1	2
2.5	2	12	2	2
3.5	3	12	3	2
4.5	4	12	4	2
5.5	5	12	5	2
6.5	6	12	6	2
7.5	7	12	7	2
8.5	8	12	8	2
9.5	9	12	9	2
10.5	10	12	10	2
11.5	11	12	11	2
0.5	0	13	0	2
1.5	1	13	1	2
2.5	2	13	2	2
3.5	3	13	3	2
4.5	4	13	4	2
5.5	5	13	5	2
6.5	6	13	6	2
7.5	7	13	7	2
8.5	8	13	8	2
9.5	9	13	9	2
10.5	10	13	10	2
11.5	11	13	11	2
12.5	12	13	12	2
0.5	0	14	0	2
1.5	1	14	1	2
2.5	2	14	2	2
3.5	3	14	3	2
4.5	4	14	4	2
5.5	5	14	5	2
6.5	6	14	6	2
7.5	7	14	7	2
8.5	8	14	8	2
9.5	9	14	9	2
10.5	10	14	10	2
11.5	11	14	11	2
12.5	12	14	12	2
13.5	13	14	13	2
0.5	0	15	0	2
1.5	1	15	1	2
2.5	2	15	2	2
3.5	3	15	3	2
4.5	4	15	4	2
5.5	5	15	5	2
6.5	6	15	6	2
7.5	7	15	7	2
8.5	8	15	8	2
9.5	9	15	9	2
10.5	10	15	10	2
11.5	11	15	11	2
12.5	12	15	12	2
13.5	13	15	13	2
14.5	14	15	14	2
0.5	0	16	0	2
1.5	1	16	1	2
2.5	2	16	2	2
3.5	3	16	3	2
4.5	4	16	4	2
5.5	5	16	5	2
6.5	6	16	6	2
7.5	7	16	7	2
8.5	8	16	8	2
9.5	9	16	9	2
10.5	10	16	10	2
11.5	11	16	11	2
12.5	12	16	12	2
13.5	13	16	13	2
14.5	14	16	14	2
15.5	15	16	15	2
0.5	0	17	0	2
1.5	1	17	1	2
2.5	2	17	2	2
3.5	3	17	3	2
4.5	4	17	4	2
5.5	5	17	5	2
6.5	6	17	6	2
7.5	7	17	7	2
8.5	8	17	8	2
9.5	9	17	9	2
10.5	10	17	10	2
11.5	11	17	11	2
12.5	12	17	12	2
13.5	13	17	13	2
14.5	14	17	14	2
15.5	15	17	15	2
16.5	16	17	16	2
0.5	0	18	0	2
1.5	1	18	1	2
2.5	2	18	2	2
3.5	3	18	3	2
4.5	4	18	4	2
5.5	5	18	5	2
6.5	6	18	6	2
7.5	7	18	7	2
8.5	8	18	8	2
9.5	9	18	9	2
10.5	10	18	10	2
11.5	11	18	11	2
12.5	12	18	12	2
13.5	13	18	13	2
14.5	14	18	14	2
15.5	15	18	15	2
16.5	16	18	16	2
17.5	17	18	17	2
0.5	0	19	0	2
1.5	1	19	1	2
2.5	2	19	2	2
3.5	3	19	3	2
4.5	4	19	4	2
5.5	5	19	5	2
6.5	6	19	6	2
7.5	7	19	7	2
8.5	8	19	8	2
9.5	9	19	9	2
10.5	10	19	10	2
11.5	11	19	11	2
12.5	12	19	12	2
13.5	13	19	13	2
