x	y	key	showSelected2	showSelected3	showSelected4	PANEL
88	13	1	88	13	OPART	1
88	14	1	88	14	OPART	1
88	15	1	88	15	OPART	1
88	16	1	88	16	OPART	1
88	17	1	88	17	OPART	1
88	18	1	88	18	OPART	1
88	19	1	88	19	OPART	1
88	20	1	88	20	OPART	1
88	21	1	88	21	OPART	1
88	22	1	88	22	OPART	1
88	23	1	88	23	OPART	1
88	24	1	88	24	OPART	1
88	25	1	88	25	OPART	1
88	26	1	88	26	OPART	1
88	27	1	88	27	OPART	1
88	28	1	88	28	OPART	1
88	29	1	88	29	OPART	1
88	30	1	88	30	OPART	1
88	31	1	88	31	OPART	1
88	32	1	88	32	OPART	1
88	33	1	88	33	OPART	1
88	34	1	88	34	OPART	1
88	35	1	88	35	OPART	1
88	36	1	88	36	OPART	1
88	37	1	88	37	OPART	1
88	38	1	88	38	OPART	1
88	39	1	88	39	OPART	1
88	40	1	88	40	OPART	1
88	41	1	88	41	OPART	1
88	42	1	88	42	OPART	1
88	43	1	88	43	OPART	1
88	44	1	88	44	OPART	1
88	45	1	88	45	OPART	1
88	46	1	88	46	OPART	1
88	47	1	88	47	OPART	1
88	48	1	88	48	OPART	1
88	49	1	88	49	OPART	1
88	50	1	88	50	OPART	1
88	51	1	88	51	OPART	1
88	52	1	88	52	OPART	1
88	53	1	88	53	OPART	1
88	54	1	88	54	OPART	1
88	55	1	88	55	OPART	1
88	56	1	88	56	OPART	1
88	57	1	88	57	OPART	1
88	58	1	88	58	OPART	1
88	59	1	88	59	OPART	1
88	60	1	88	60	OPART	1
88	61	1	88	61	OPART	1
88	62	1	88	62	OPART	1
88	63	1	88	63	OPART	1
88	64	1	88	64	OPART	1
88	65	1	88	65	OPART	1
88	66	1	88	66	OPART	1
88	67	1	88	67	OPART	1
88	68	1	88	68	OPART	1
88	69	1	88	69	OPART	1
88	70	1	88	70	OPART	1
88	71	1	88	71	OPART	1
88	72	1	88	72	OPART	1
88	73	1	88	73	OPART	1
88	74	1	88	74	OPART	1
88	75	1	88	75	OPART	1
88	76	1	88	76	OPART	1
88	77	1	88	77	OPART	1
88	78	1	88	78	OPART	1
88	79	1	88	79	OPART	1
88	80	1	88	80	OPART	1
88	81	1	88	81	OPART	1
88	82	1	88	82	OPART	1
88	83	1	88	83	OPART	1
88	84	1	88	84	OPART	1
88	85	1	88	85	OPART	1
88	86	1	88	86	OPART	1
88	87	1	88	87	OPART	1
89	0	1	89	0	OPART	1
89	1	1	89	1	OPART	1
89	2	1	89	2	OPART	1
89	3	1	89	3	OPART	1
89	4	1	89	4	OPART	1
89	5	1	89	5	OPART	1
89	6	1	89	6	OPART	1
89	7	1	89	7	OPART	1
89	8	1	89	8	OPART	1
89	9	1	89	9	OPART	1
89	10	1	89	10	OPART	1
89	11	1	89	11	OPART	1
89	12	1	89	12	OPART	1
89	13	1	89	13	OPART	1
89	14	1	89	14	OPART	1
89	15	1	89	15	OPART	1
89	16	1	89	16	OPART	1
89	17	1	89	17	OPART	1
89	18	1	89	18	OPART	1
89	19	1	89	19	OPART	1
89	20	1	89	20	OPART	1
89	21	1	89	21	OPART	1
89	22	1	89	22	OPART	1
89	23	1	89	23	OPART	1
89	24	1	89	24	OPART	1
89	25	1	89	25	OPART	1
89	26	1	89	26	OPART	1
89	27	1	89	27	OPART	1
89	28	1	89	28	OPART	1
89	29	1	89	29	OPART	1
89	30	1	89	30	OPART	1
89	31	1	89	31	OPART	1
89	32	1	89	32	OPART	1
89	33	1	89	33	OPART	1
89	34	1	89	34	OPART	1
89	35	1	89	35	OPART	1
89	36	1	89	36	OPART	1
89	37	1	89	37	OPART	1
89	38	1	89	38	OPART	1
89	39	1	89	39	OPART	1
89	40	1	89	40	OPART	1
89	41	1	89	41	OPART	1
89	42	1	89	42	OPART	1
89	43	1	89	43	OPART	1
89	44	1	89	44	OPART	1
89	45	1	89	45	OPART	1
89	46	1	89	46	OPART	1
89	47	1	89	47	OPART	1
89	48	1	89	48	OPART	1
89	49	1	89	49	OPART	1
89	50	1	89	50	OPART	1
89	51	1	89	51	OPART	1
89	52	1	89	52	OPART	1
89	53	1	89	53	OPART	1
89	54	1	89	54	OPART	1
89	55	1	89	55	OPART	1
89	56	1	89	56	OPART	1
89	57	1	89	57	OPART	1
89	58	1	89	58	OPART	1
89	59	1	89	59	OPART	1
89	60	1	89	60	OPART	1
89	61	1	89	61	OPART	1
89	62	1	89	62	OPART	1
89	63	1	89	63	OPART	1
89	64	1	89	64	OPART	1
89	65	1	89	65	OPART	1
89	66	1	89	66	OPART	1
89	67	1	89	67	OPART	1
89	68	1	89	68	OPART	1
89	69	1	89	69	OPART	1
89	70	1	89	70	OPART	1
89	71	1	89	71	OPART	1
89	72	1	89	72	OPART	1
89	73	1	89	73	OPART	1
89	74	1	89	74	OPART	1
89	75	1	89	75	OPART	1
89	76	1	89	76	OPART	1
89	77	1	89	77	OPART	1
89	78	1	89	78	OPART	1
89	79	1	89	79	OPART	1
89	80	1	89	80	OPART	1
89	81	1	89	81	OPART	1
89	82	1	89	82	OPART	1
89	83	1	89	83	OPART	1
89	84	1	89	84	OPART	1
89	85	1	89	85	OPART	1
89	86	1	89	86	OPART	1
89	87	1	89	87	OPART	1
89	88	1	89	88	OPART	1
90	0	1	90	0	OPART	1
90	1	1	90	1	OPART	1
90	2	1	90	2	OPART	1
90	3	1	90	3	OPART	1
90	4	1	90	4	OPART	1
90	5	1	90	5	OPART	1
90	6	1	90	6	OPART	1
90	7	1	90	7	OPART	1
90	8	1	90	8	OPART	1
90	9	1	90	9	OPART	1
90	10	1	90	10	OPART	1
90	11	1	90	11	OPART	1
90	12	1	90	12	OPART	1
90	13	1	90	13	OPART	1
90	14	1	90	14	OPART	1
90	15	1	90	15	OPART	1
90	16	1	90	16	OPART	1
90	17	1	90	17	OPART	1
90	18	1	90	18	OPART	1
90	19	1	90	19	OPART	1
90	20	1	90	20	OPART	1
90	21	1	90	21	OPART	1
90	22	1	90	22	OPART	1
90	23	1	90	23	OPART	1
90	24	1	90	24	OPART	1
90	25	1	90	25	OPART	1
90	26	1	90	26	OPART	1
90	27	1	90	27	OPART	1
90	28	1	90	28	OPART	1
90	29	1	90	29	OPART	1
90	30	1	90	30	OPART	1
90	31	1	90	31	OPART	1
90	32	1	90	32	OPART	1
90	33	1	90	33	OPART	1
90	34	1	90	34	OPART	1
90	35	1	90	35	OPART	1
90	36	1	90	36	OPART	1
90	37	1	90	37	OPART	1
90	38	1	90	38	OPART	1
90	39	1	90	39	OPART	1
90	40	1	90	40	OPART	1
90	41	1	90	41	OPART	1
90	42	1	90	42	OPART	1
90	43	1	90	43	OPART	1
90	44	1	90	44	OPART	1
90	45	1	90	45	OPART	1
90	46	1	90	46	OPART	1
90	47	1	90	47	OPART	1
90	48	1	90	48	OPART	1
90	49	1	90	49	OPART	1
90	50	1	90	50	OPART	1
90	51	1	90	51	OPART	1
90	52	1	90	52	OPART	1
90	53	1	90	53	OPART	1
90	54	1	90	54	OPART	1
90	55	1	90	55	OPART	1
90	56	1	90	56	OPART	1
90	57	1	90	57	OPART	1
90	58	1	90	58	OPART	1
90	59	1	90	59	OPART	1
90	60	1	90	60	OPART	1
90	61	1	90	61	OPART	1
90	62	1	90	62	OPART	1
90	63	1	90	63	OPART	1
90	64	1	90	64	OPART	1
90	65	1	90	65	OPART	1
90	66	1	90	66	OPART	1
90	67	1	90	67	OPART	1
90	68	1	90	68	OPART	1
90	69	1	90	69	OPART	1
90	70	1	90	70	OPART	1
90	71	1	90	71	OPART	1
90	72	1	90	72	OPART	1
90	73	1	90	73	OPART	1
90	74	1	90	74	OPART	1
90	75	1	90	75	OPART	1
90	76	1	90	76	OPART	1
90	77	1	90	77	OPART	1
90	78	1	90	78	OPART	1
90	79	1	90	79	OPART	1
90	80	1	90	80	OPART	1
90	81	1	90	81	OPART	1
90	82	1	90	82	OPART	1
90	83	1	90	83	OPART	1
90	84	1	90	84	OPART	1
90	85	1	90	85	OPART	1
90	86	1	90	86	OPART	1
90	87	1	90	87	OPART	1
90	88	1	90	88	OPART	1
90	89	1	90	89	OPART	1
91	0	1	91	0	OPART	1
91	1	1	91	1	OPART	1
91	2	1	91	2	OPART	1
91	3	1	91	3	OPART	1
91	4	1	91	4	OPART	1
91	5	1	91	5	OPART	1
91	6	1	91	6	OPART	1
91	7	1	91	7	OPART	1
91	8	1	91	8	OPART	1
91	9	1	91	9	OPART	1
91	10	1	91	10	OPART	1
91	11	1	91	11	OPART	1
91	12	1	91	12	OPART	1
91	13	1	91	13	OPART	1
91	14	1	91	14	OPART	1
91	15	1	91	15	OPART	1
91	16	1	91	16	OPART	1
91	17	1	91	17	OPART	1
91	18	1	91	18	OPART	1
91	19	1	91	19	OPART	1
91	20	1	91	20	OPART	1
91	21	1	91	21	OPART	1
91	22	1	91	22	OPART	1
91	23	1	91	23	OPART	1
91	24	1	91	24	OPART	1
91	25	1	91	25	OPART	1
91	26	1	91	26	OPART	1
91	27	1	91	27	OPART	1
91	28	1	91	28	OPART	1
91	29	1	91	29	OPART	1
91	30	1	91	30	OPART	1
91	31	1	91	31	OPART	1
91	32	1	91	32	OPART	1
91	33	1	91	33	OPART	1
91	34	1	91	34	OPART	1
91	35	1	91	35	OPART	1
91	36	1	91	36	OPART	1
91	37	1	91	37	OPART	1
91	38	1	91	38	OPART	1
91	39	1	91	39	OPART	1
91	40	1	91	40	OPART	1
91	41	1	91	41	OPART	1
91	42	1	91	42	OPART	1
91	43	1	91	43	OPART	1
91	44	1	91	44	OPART	1
91	45	1	91	45	OPART	1
91	46	1	91	46	OPART	1
91	47	1	91	47	OPART	1
91	48	1	91	48	OPART	1
91	49	1	91	49	OPART	1
91	50	1	91	50	OPART	1
91	51	1	91	51	OPART	1
91	52	1	91	52	OPART	1
91	53	1	91	53	OPART	1
91	54	1	91	54	OPART	1
91	55	1	91	55	OPART	1
91	56	1	91	56	OPART	1
91	57	1	91	57	OPART	1
91	58	1	91	58	OPART	1
91	59	1	91	59	OPART	1
91	60	1	91	60	OPART	1
91	61	1	91	61	OPART	1
91	62	1	91	62	OPART	1
91	63	1	91	63	OPART	1
91	64	1	91	64	OPART	1
91	65	1	91	65	OPART	1
91	66	1	91	66	OPART	1
91	67	1	91	67	OPART	1
91	68	1	91	68	OPART	1
91	69	1	91	69	OPART	1
91	70	1	91	70	OPART	1
91	71	1	91	71	OPART	1
91	72	1	91	72	OPART	1
91	73	1	91	73	OPART	1
91	74	1	91	74	OPART	1
91	75	1	91	75	OPART	1
91	76	1	91	76	OPART	1
91	77	1	91	77	OPART	1
91	78	1	91	78	OPART	1
91	79	1	91	79	OPART	1
91	80	1	91	80	OPART	1
91	81	1	91	81	OPART	1
91	82	1	91	82	OPART	1
91	83	1	91	83	OPART	1
91	84	1	91	84	OPART	1
91	85	1	91	85	OPART	1
91	86	1	91	86	OPART	1
91	87	1	91	87	OPART	1
91	88	1	91	88	OPART	1
91	89	1	91	89	OPART	1
91	90	1	91	90	OPART	1
92	0	1	92	0	OPART	1
92	1	1	92	1	OPART	1
92	2	1	92	2	OPART	1
92	3	1	92	3	OPART	1
92	4	1	92	4	OPART	1
92	5	1	92	5	OPART	1
92	6	1	92	6	OPART	1
92	7	1	92	7	OPART	1
92	8	1	92	8	OPART	1
92	9	1	92	9	OPART	1
92	10	1	92	10	OPART	1
92	11	1	92	11	OPART	1
92	12	1	92	12	OPART	1
92	13	1	92	13	OPART	1
92	14	1	92	14	OPART	1
92	15	1	92	15	OPART	1
92	16	1	92	16	OPART	1
92	17	1	92	17	OPART	1
92	18	1	92	18	OPART	1
92	19	1	92	19	OPART	1
92	20	1	92	20	OPART	1
92	21	1	92	21	OPART	1
92	22	1	92	22	OPART	1
92	23	1	92	23	OPART	1
92	24	1	92	24	OPART	1
92	25	1	92	25	OPART	1
92	26	1	92	26	OPART	1
92	27	1	92	27	OPART	1
92	28	1	92	28	OPART	1
92	29	1	92	29	OPART	1
92	30	1	92	30	OPART	1
92	31	1	92	31	OPART	1
92	32	1	92	32	OPART	1
92	33	1	92	33	OPART	1
92	34	1	92	34	OPART	1
92	35	1	92	35	OPART	1
92	36	1	92	36	OPART	1
92	37	1	92	37	OPART	1
92	38	1	92	38	OPART	1
92	39	1	92	39	OPART	1
92	40	1	92	40	OPART	1
92	41	1	92	41	OPART	1
92	42	1	92	42	OPART	1
92	43	1	92	43	OPART	1
92	44	1	92	44	OPART	1
92	45	1	92	45	OPART	1
92	46	1	92	46	OPART	1
92	47	1	92	47	OPART	1
92	48	1	92	48	OPART	1
92	49	1	92	49	OPART	1
92	50	1	92	50	OPART	1
92	51	1	92	51	OPART	1
92	52	1	92	52	OPART	1
92	53	1	92	53	OPART	1
92	54	1	92	54	OPART	1
92	55	1	92	55	OPART	1
92	56	1	92	56	OPART	1
92	57	1	92	57	OPART	1
92	58	1	92	58	OPART	1
92	59	1	92	59	OPART	1
92	60	1	92	60	OPART	1
92	61	1	92	61	OPART	1
92	62	1	92	62	OPART	1
92	63	1	92	63	OPART	1
92	64	1	92	64	OPART	1
92	65	1	92	65	OPART	1
92	66	1	92	66	OPART	1
92	67	1	92	67	OPART	1
92	68	1	92	68	OPART	1
92	69	1	92	69	OPART	1
92	70	1	92	70	OPART	1
92	71	1	92	71	OPART	1
92	72	1	92	72	OPART	1
92	73	1	92	73	OPART	1
92	74	1	92	74	OPART	1
92	75	1	92	75	OPART	1
92	76	1	92	76	OPART	1
92	77	1	92	77	OPART	1
92	78	1	92	78	OPART	1
92	79	1	92	79	OPART	1
92	80	1	92	80	OPART	1
92	81	1	92	81	OPART	1
92	82	1	92	82	OPART	1
92	83	1	92	83	OPART	1
92	84	1	92	84	OPART	1
92	85	1	92	85	OPART	1
92	86	1	92	86	OPART	1
92	87	1	92	87	OPART	1
92	88	1	92	88	OPART	1
92	89	1	92	89	OPART	1
92	90	1	92	90	OPART	1
92	91	1	92	91	OPART	1
93	0	1	93	0	OPART	1
93	1	1	93	1	OPART	1
93	2	1	93	2	OPART	1
93	3	1	93	3	OPART	1
93	4	1	93	4	OPART	1
93	5	1	93	5	OPART	1
93	6	1	93	6	OPART	1
93	7	1	93	7	OPART	1
93	8	1	93	8	OPART	1
93	9	1	93	9	OPART	1
93	10	1	93	10	OPART	1
93	11	1	93	11	OPART	1
93	12	1	93	12	OPART	1
93	13	1	93	13	OPART	1
93	14	1	93	14	OPART	1
93	15	1	93	15	OPART	1
93	16	1	93	16	OPART	1
93	17	1	93	17	OPART	1
93	18	1	93	18	OPART	1
93	19	1	93	19	OPART	1
93	20	1	93	20	OPART	1
93	21	1	93	21	OPART	1
93	22	1	93	22	OPART	1
93	23	1	93	23	OPART	1
93	24	1	93	24	OPART	1
93	25	1	93	25	OPART	1
93	26	1	93	26	OPART	1
93	27	1	93	27	OPART	1
93	28	1	93	28	OPART	1
93	29	1	93	29	OPART	1
93	30	1	93	30	OPART	1
93	31	1	93	31	OPART	1
93	32	1	93	32	OPART	1
93	33	1	93	33	OPART	1
93	34	1	93	34	OPART	1
93	35	1	93	35	OPART	1
93	36	1	93	36	OPART	1
93	37	1	93	37	OPART	1
93	38	1	93	38	OPART	1
93	39	1	93	39	OPART	1
93	40	1	93	40	OPART	1
93	41	1	93	41	OPART	1
93	42	1	93	42	OPART	1
93	43	1	93	43	OPART	1
93	44	1	93	44	OPART	1
93	45	1	93	45	OPART	1
93	46	1	93	46	OPART	1
93	47	1	93	47	OPART	1
93	48	1	93	48	OPART	1
93	49	1	93	49	OPART	1
93	50	1	93	50	OPART	1
93	51	1	93	51	OPART	1
93	52	1	93	52	OPART	1
93	53	1	93	53	OPART	1
93	54	1	93	54	OPART	1
93	55	1	93	55	OPART	1
93	56	1	93	56	OPART	1
93	57	1	93	57	OPART	1
93	58	1	93	58	OPART	1
93	59	1	93	59	OPART	1
93	60	1	93	60	OPART	1
93	61	1	93	61	OPART	1
93	62	1	93	62	OPART	1
93	63	1	93	63	OPART	1
93	64	1	93	64	OPART	1
93	65	1	93	65	OPART	1
93	66	1	93	66	OPART	1
93	67	1	93	67	OPART	1
93	68	1	93	68	OPART	1
93	69	1	93	69	OPART	1
93	70	1	93	70	OPART	1
93	71	1	93	71	OPART	1
93	72	1	93	72	OPART	1
93	73	1	93	73	OPART	1
93	74	1	93	74	OPART	1
93	75	1	93	75	OPART	1
93	76	1	93	76	OPART	1
93	77	1	93	77	OPART	1
93	78	1	93	78	OPART	1
93	79	1	93	79	OPART	1
93	80	1	93	80	OPART	1
93	81	1	93	81	OPART	1
93	82	1	93	82	OPART	1
93	83	1	93	83	OPART	1
93	84	1	93	84	OPART	1
93	85	1	93	85	OPART	1
93	86	1	93	86	OPART	1
93	87	1	93	87	OPART	1
93	88	1	93	88	OPART	1
93	89	1	93	89	OPART	1
93	90	1	93	90	OPART	1
93	91	1	93	91	OPART	1
93	92	1	93	92	OPART	1
94	0	1	94	0	OPART	1
94	1	1	94	1	OPART	1
94	2	1	94	2	OPART	1
94	3	1	94	3	OPART	1
94	4	1	94	4	OPART	1
94	5	1	94	5	OPART	1
94	6	1	94	6	OPART	1
94	7	1	94	7	OPART	1
94	8	1	94	8	OPART	1
94	9	1	94	9	OPART	1
94	10	1	94	10	OPART	1
94	11	1	94	11	OPART	1
94	12	1	94	12	OPART	1
94	13	1	94	13	OPART	1
94	14	1	94	14	OPART	1
94	15	1	94	15	OPART	1
94	16	1	94	16	OPART	1
94	17	1	94	17	OPART	1
94	18	1	94	18	OPART	1
94	19	1	94	19	OPART	1
94	20	1	94	20	OPART	1
94	21	1	94	21	OPART	1
94	22	1	94	22	OPART	1
94	23	1	94	23	OPART	1
94	24	1	94	24	OPART	1
94	25	1	94	25	OPART	1
94	26	1	94	26	OPART	1
94	27	1	94	27	OPART	1
94	28	1	94	28	OPART	1
94	29	1	94	29	OPART	1
94	30	1	94	30	OPART	1
94	31	1	94	31	OPART	1
94	32	1	94	32	OPART	1
94	33	1	94	33	OPART	1
94	34	1	94	34	OPART	1
94	35	1	94	35	OPART	1
94	36	1	94	36	OPART	1
94	37	1	94	37	OPART	1
94	38	1	94	38	OPART	1
94	39	1	94	39	OPART	1
94	40	1	94	40	OPART	1
94	41	1	94	41	OPART	1
94	42	1	94	42	OPART	1
94	43	1	94	43	OPART	1
94	44	1	94	44	OPART	1
94	45	1	94	45	OPART	1
94	46	1	94	46	OPART	1
94	47	1	94	47	OPART	1
94	48	1	94	48	OPART	1
94	49	1	94	49	OPART	1
94	50	1	94	50	OPART	1
94	51	1	94	51	OPART	1
94	52	1	94	52	OPART	1
94	53	1	94	53	OPART	1
94	54	1	94	54	OPART	1
94	55	1	94	55	OPART	1
94	56	1	94	56	OPART	1
94	57	1	94	57	OPART	1
94	58	1	94	58	OPART	1
94	59	1	94	59	OPART	1
94	60	1	94	60	OPART	1
94	61	1	94	61	OPART	1
94	62	1	94	62	OPART	1
94	63	1	94	63	OPART	1
94	64	1	94	64	OPART	1
94	65	1	94	65	OPART	1
94	66	1	94	66	OPART	1
94	67	1	94	67	OPART	1
94	68	1	94	68	OPART	1
94	69	1	94	69	OPART	1
94	70	1	94	70	OPART	1
94	71	1	94	71	OPART	1
94	72	1	94	72	OPART	1
94	73	1	94	73	OPART	1
94	74	1	94	74	OPART	1
94	75	1	94	75	OPART	1
94	76	1	94	76	OPART	1
94	77	1	94	77	OPART	1
94	78	1	94	78	OPART	1
94	79	1	94	79	OPART	1
94	80	1	94	80	OPART	1
94	81	1	94	81	OPART	1
94	82	1	94	82	OPART	1
94	83	1	94	83	OPART	1
94	84	1	94	84	OPART	1
94	85	1	94	85	OPART	1
94	86	1	94	86	OPART	1
94	87	1	94	87	OPART	1
94	88	1	94	88	OPART	1
94	89	1	94	89	OPART	1
94	90	1	94	90	OPART	1
94	91	1	94	91	OPART	1
94	92	1	94	92	OPART	1
94	93	1	94	93	OPART	1
95	0	1	95	0	OPART	1
95	1	1	95	1	OPART	1
95	2	1	95	2	OPART	1
95	3	1	95	3	OPART	1
95	4	1	95	4	OPART	1
95	5	1	95	5	OPART	1
95	6	1	95	6	OPART	1
95	7	1	95	7	OPART	1
95	8	1	95	8	OPART	1
95	9	1	95	9	OPART	1
95	10	1	95	10	OPART	1
95	11	1	95	11	OPART	1
95	12	1	95	12	OPART	1
95	13	1	95	13	OPART	1
95	14	1	95	14	OPART	1
95	15	1	95	15	OPART	1
95	16	1	95	16	OPART	1
95	17	1	95	17	OPART	1
95	18	1	95	18	OPART	1
95	19	1	95	19	OPART	1
95	20	1	95	20	OPART	1
95	21	1	95	21	OPART	1
95	22	1	95	22	OPART	1
95	23	1	95	23	OPART	1
95	24	1	95	24	OPART	1
95	25	1	95	25	OPART	1
95	26	1	95	26	OPART	1
95	27	1	95	27	OPART	1
95	28	1	95	28	OPART	1
95	29	1	95	29	OPART	1
95	30	1	95	30	OPART	1
95	31	1	95	31	OPART	1
95	32	1	95	32	OPART	1
95	33	1	95	33	OPART	1
95	34	1	95	34	OPART	1
95	35	1	95	35	OPART	1
95	36	1	95	36	OPART	1
95	37	1	95	37	OPART	1
95	38	1	95	38	OPART	1
95	39	1	95	39	OPART	1
95	40	1	95	40	OPART	1
95	41	1	95	41	OPART	1
95	42	1	95	42	OPART	1
95	43	1	95	43	OPART	1
95	44	1	95	44	OPART	1
95	45	1	95	45	OPART	1
95	46	1	95	46	OPART	1
95	47	1	95	47	OPART	1
95	48	1	95	48	OPART	1
95	49	1	95	49	OPART	1
95	50	1	95	50	OPART	1
95	51	1	95	51	OPART	1
95	52	1	95	52	OPART	1
95	53	1	95	53	OPART	1
95	54	1	95	54	OPART	1
95	55	1	95	55	OPART	1
95	56	1	95	56	OPART	1
95	57	1	95	57	OPART	1
95	58	1	95	58	OPART	1
95	59	1	95	59	OPART	1
95	60	1	95	60	OPART	1
95	61	1	95	61	OPART	1
95	62	1	95	62	OPART	1
95	63	1	95	63	OPART	1
95	64	1	95	64	OPART	1
95	65	1	95	65	OPART	1
95	66	1	95	66	OPART	1
95	67	1	95	67	OPART	1
95	68	1	95	68	OPART	1
95	69	1	95	69	OPART	1
95	70	1	95	70	OPART	1
95	71	1	95	71	OPART	1
95	72	1	95	72	OPART	1
95	73	1	95	73	OPART	1
95	74	1	95	74	OPART	1
95	75	1	95	75	OPART	1
95	76	1	95	76	OPART	1
95	77	1	95	77	OPART	1
95	78	1	95	78	OPART	1
95	79	1	95	79	OPART	1
95	80	1	95	80	OPART	1
95	81	1	95	81	OPART	1
95	82	1	95	82	OPART	1
95	83	1	95	83	OPART	1
95	84	1	95	84	OPART	1
95	85	1	95	85	OPART	1
95	86	1	95	86	OPART	1
95	87	1	95	87	OPART	1
95	88	1	95	88	OPART	1
95	89	1	95	89	OPART	1
95	90	1	95	90	OPART	1
95	91	1	95	91	OPART	1
95	92	1	95	92	OPART	1
95	93	1	95	93	OPART	1
95	94	1	95	94	OPART	1
96	0	1	96	0	OPART	1
96	1	1	96	1	OPART	1
96	2	1	96	2	OPART	1
96	3	1	96	3	OPART	1
96	4	1	96	4	OPART	1
96	5	1	96	5	OPART	1
96	6	1	96	6	OPART	1
96	7	1	96	7	OPART	1
96	8	1	96	8	OPART	1
96	9	1	96	9	OPART	1
96	10	1	96	10	OPART	1
96	11	1	96	11	OPART	1
96	12	1	96	12	OPART	1
96	13	1	96	13	OPART	1
96	14	1	96	14	OPART	1
96	15	1	96	15	OPART	1
96	16	1	96	16	OPART	1
96	17	1	96	17	OPART	1
96	18	1	96	18	OPART	1
96	19	1	96	19	OPART	1
96	20	1	96	20	OPART	1
96	21	1	96	21	OPART	1
96	22	1	96	22	OPART	1
96	23	1	96	23	OPART	1
96	24	1	96	24	OPART	1
96	25	1	96	25	OPART	1
96	26	1	96	26	OPART	1
96	27	1	96	27	OPART	1
96	28	1	96	28	OPART	1
96	29	1	96	29	OPART	1
96	30	1	96	30	OPART	1
96	31	1	96	31	OPART	1
96	32	1	96	32	OPART	1
96	33	1	96	33	OPART	1
96	34	1	96	34	OPART	1
96	35	1	96	35	OPART	1
96	36	1	96	36	OPART	1
96	37	1	96	37	OPART	1
96	38	1	96	38	OPART	1
96	39	1	96	39	OPART	1
96	40	1	96	40	OPART	1
96	41	1	96	41	OPART	1
96	42	1	96	42	OPART	1
96	43	1	96	43	OPART	1
96	44	1	96	44	OPART	1
96	45	1	96	45	OPART	1
96	46	1	96	46	OPART	1
96	47	1	96	47	OPART	1
96	48	1	96	48	OPART	1
96	49	1	96	49	OPART	1
96	50	1	96	50	OPART	1
96	51	1	96	51	OPART	1
96	52	1	96	52	OPART	1
96	53	1	96	53	OPART	1
96	54	1	96	54	OPART	1
96	55	1	96	55	OPART	1
96	56	1	96	56	OPART	1
96	57	1	96	57	OPART	1
96	58	1	96	58	OPART	1
96	59	1	96	59	OPART	1
96	60	1	96	60	OPART	1
96	61	1	96	61	OPART	1
96	62	1	96	62	OPART	1
96	63	1	96	63	OPART	1
96	64	1	96	64	OPART	1
96	65	1	96	65	OPART	1
96	66	1	96	66	OPART	1
96	67	1	96	67	OPART	1
96	68	1	96	68	OPART	1
96	69	1	96	69	OPART	1
96	70	1	96	70	OPART	1
96	71	1	96	71	OPART	1
96	72	1	96	72	OPART	1
96	73	1	96	73	OPART	1
96	74	1	96	74	OPART	1
96	75	1	96	75	OPART	1
96	76	1	96	76	OPART	1
96	77	1	96	77	OPART	1
96	78	1	96	78	OPART	1
96	79	1	96	79	OPART	1
96	80	1	96	80	OPART	1
96	81	1	96	81	OPART	1
96	82	1	96	82	OPART	1
96	83	1	96	83	OPART	1
96	84	1	96	84	OPART	1
96	85	1	96	85	OPART	1
96	86	1	96	86	OPART	1
96	87	1	96	87	OPART	1
96	88	1	96	88	OPART	1
96	89	1	96	89	OPART	1
96	90	1	96	90	OPART	1
96	91	1	96	91	OPART	1
96	92	1	96	92	OPART	1
96	93	1	96	93	OPART	1
96	94	1	96	94	OPART	1
96	95	1	96	95	OPART	1
97	0	1	97	0	OPART	1
97	1	1	97	1	OPART	1
97	2	1	97	2	OPART	1
97	3	1	97	3	OPART	1
97	4	1	97	4	OPART	1
97	5	1	97	5	OPART	1
97	6	1	97	6	OPART	1
97	7	1	97	7	OPART	1
97	8	1	97	8	OPART	1
97	9	1	97	9	OPART	1
97	10	1	97	10	OPART	1
97	11	1	97	11	OPART	1
97	12	1	97	12	OPART	1
97	13	1	97	13	OPART	1
97	14	1	97	14	OPART	1
97	15	1	97	15	OPART	1
97	16	1	97	16	OPART	1
97	17	1	97	17	OPART	1
97	18	1	97	18	OPART	1
97	19	1	97	19	OPART	1
97	20	1	97	20	OPART	1
97	21	1	97	21	OPART	1
97	22	1	97	22	OPART	1
97	23	1	97	23	OPART	1
97	24	1	97	24	OPART	1
97	25	1	97	25	OPART	1
97	26	1	97	26	OPART	1
97	27	1	97	27	OPART	1
97	28	1	97	28	OPART	1
97	29	1	97	29	OPART	1
97	30	1	97	30	OPART	1
97	31	1	97	31	OPART	1
97	32	1	97	32	OPART	1
97	33	1	97	33	OPART	1
97	34	1	97	34	OPART	1
97	35	1	97	35	OPART	1
97	36	1	97	36	OPART	1
97	37	1	97	37	OPART	1
97	38	1	97	38	OPART	1
97	39	1	97	39	OPART	1
97	40	1	97	40	OPART	1
97	41	1	97	41	OPART	1
97	42	1	97	42	OPART	1
97	43	1	97	43	OPART	1
97	44	1	97	44	OPART	1
97	45	1	97	45	OPART	1
97	46	1	97	46	OPART	1
97	47	1	97	47	OPART	1
97	48	1	97	48	OPART	1
97	49	1	97	49	OPART	1
97	50	1	97	50	OPART	1
97	51	1	97	51	OPART	1
97	52	1	97	52	OPART	1
97	53	1	97	53	OPART	1
97	54	1	97	54	OPART	1
97	55	1	97	55	OPART	1
97	56	1	97	56	OPART	1
97	57	1	97	57	OPART	1
