x	y	key	label	showSelected1	showSelected2	PANEL	group	anchor
57.5	1	57	tau=57	76	57	1	-1	end
58.5	1	58	tau=58	76	58	1	-1	end
59.5	1	59	tau=59	76	59	1	-1	end
60.5	1	60	tau=60	76	60	1	-1	end
61.5	1	61	tau=61	76	61	1	-1	end
62.5	1	62	tau=62	76	62	1	-1	end
63.5	1	63	tau=63	76	63	1	-1	end
64.5	1	64	tau=64	76	64	1	-1	end
65.5	1	65	tau=65	76	65	1	-1	end
66.5	1	66	tau=66	76	66	1	-1	end
67.5	1	67	tau=67	76	67	1	-1	end
68.5	1	68	tau=68	76	68	1	-1	end
69.5	1	69	tau=69	76	69	1	-1	end
70.5	1	70	tau=70	76	70	1	-1	end
71.5	1	71	tau=71	76	71	1	-1	end
72.5	1	72	tau=72	76	72	1	-1	end
73.5	1	73	tau=73	76	73	1	-1	end
74.5	1	74	tau=74	76	74	1	-1	end
75.5	1	75	tau=75	76	75	1	-1	end
0.5	1	0	tau=0	77	0	1	-1	start
1.5	1	1	tau=1	77	1	1	-1	start
2.5	1	2	tau=2	77	2	1	-1	start
3.5	1	3	tau=3	77	3	1	-1	start
4.5	1	4	tau=4	77	4	1	-1	start
5.5	1	5	tau=5	77	5	1	-1	start
6.5	1	6	tau=6	77	6	1	-1	start
7.5	1	7	tau=7	77	7	1	-1	start
8.5	1	8	tau=8	77	8	1	-1	start
9.5	1	9	tau=9	77	9	1	-1	start
10.5	1	10	tau=10	77	10	1	-1	start
11.5	1	11	tau=11	77	11	1	-1	start
12.5	1	12	tau=12	77	12	1	-1	start
13.5	1	13	tau=13	77	13	1	-1	start
14.5	1	14	tau=14	77	14	1	-1	start
15.5	1	15	tau=15	77	15	1	-1	start
16.5	1	16	tau=16	77	16	1	-1	start
17.5	1	17	tau=17	77	17	1	-1	start
18.5	1	18	tau=18	77	18	1	-1	start
19.5	1	19	tau=19	77	19	1	-1	start
20.5	1	20	tau=20	77	20	1	-1	start
21.5	1	21	tau=21	77	21	1	-1	start
22.5	1	22	tau=22	77	22	1	-1	start
23.5	1	23	tau=23	77	23	1	-1	start
24.5	1	24	tau=24	77	24	1	-1	start
25.5	1	25	tau=25	77	25	1	-1	start
26.5	1	26	tau=26	77	26	1	-1	start
27.5	1	27	tau=27	77	27	1	-1	start
28.5	1	28	tau=28	77	28	1	-1	start
29.5	1	29	tau=29	77	29	1	-1	start
30.5	1	30	tau=30	77	30	1	-1	start
31.5	1	31	tau=31	77	31	1	-1	start
32.5	1	32	tau=32	77	32	1	-1	start
33.5	1	33	tau=33	77	33	1	-1	start
34.5	1	34	tau=34	77	34	1	-1	start
35.5	1	35	tau=35	77	35	1	-1	start
36.5	1	36	tau=36	77	36	1	-1	start
37.5	1	37	tau=37	77	37	1	-1	start
38.5	1	38	tau=38	77	38	1	-1	start
39.5	1	39	tau=39	77	39	1	-1	start
40.5	1	40	tau=40	77	40	1	-1	start
41.5	1	41	tau=41	77	41	1	-1	start
42.5	1	42	tau=42	77	42	1	-1	start
43.5	1	43	tau=43	77	43	1	-1	start
44.5	1	44	tau=44	77	44	1	-1	start
45.5	1	45	tau=45	77	45	1	-1	start
46.5	1	46	tau=46	77	46	1	-1	start
47.5	1	47	tau=47	77	47	1	-1	start
48.5	1	48	tau=48	77	48	1	-1	start
49.5	1	49	tau=49	77	49	1	-1	start
50.5	1	50	tau=50	77	50	1	-1	end
51.5	1	51	tau=51	77	51	1	-1	end
52.5	1	52	tau=52	77	52	1	-1	end
53.5	1	53	tau=53	77	53	1	-1	end
54.5	1	54	tau=54	77	54	1	-1	end
55.5	1	55	tau=55	77	55	1	-1	end
56.5	1	56	tau=56	77	56	1	-1	end
57.5	1	57	tau=57	77	57	1	-1	end
58.5	1	58	tau=58	77	58	1	-1	end
59.5	1	59	tau=59	77	59	1	-1	end
60.5	1	60	tau=60	77	60	1	-1	end
61.5	1	61	tau=61	77	61	1	-1	end
62.5	1	62	tau=62	77	62	1	-1	end
63.5	1	63	tau=63	77	63	1	-1	end
64.5	1	64	tau=64	77	64	1	-1	end
65.5	1	65	tau=65	77	65	1	-1	end
66.5	1	66	tau=66	77	66	1	-1	end
67.5	1	67	tau=67	77	67	1	-1	end
68.5	1	68	tau=68	77	68	1	-1	end
69.5	1	69	tau=69	77	69	1	-1	end
70.5	1	70	tau=70	77	70	1	-1	end
71.5	1	71	tau=71	77	71	1	-1	end
72.5	1	72	tau=72	77	72	1	-1	end
73.5	1	73	tau=73	77	73	1	-1	end
74.5	1	74	tau=74	77	74	1	-1	end
75.5	1	75	tau=75	77	75	1	-1	end
76.5	1	76	tau=76	77	76	1	-1	end
0.5	1	0	tau=0	78	0	1	-1	start
1.5	1	1	tau=1	78	1	1	-1	start
2.5	1	2	tau=2	78	2	1	-1	start
3.5	1	3	tau=3	78	3	1	-1	start
4.5	1	4	tau=4	78	4	1	-1	start
5.5	1	5	tau=5	78	5	1	-1	start
6.5	1	6	tau=6	78	6	1	-1	start
7.5	1	7	tau=7	78	7	1	-1	start
8.5	1	8	tau=8	78	8	1	-1	start
9.5	1	9	tau=9	78	9	1	-1	start
10.5	1	10	tau=10	78	10	1	-1	start
11.5	1	11	tau=11	78	11	1	-1	start
12.5	1	12	tau=12	78	12	1	-1	start
13.5	1	13	tau=13	78	13	1	-1	start
14.5	1	14	tau=14	78	14	1	-1	start
15.5	1	15	tau=15	78	15	1	-1	start
16.5	1	16	tau=16	78	16	1	-1	start
17.5	1	17	tau=17	78	17	1	-1	start
18.5	1	18	tau=18	78	18	1	-1	start
19.5	1	19	tau=19	78	19	1	-1	start
20.5	1	20	tau=20	78	20	1	-1	start
21.5	1	21	tau=21	78	21	1	-1	start
22.5	1	22	tau=22	78	22	1	-1	start
23.5	1	23	tau=23	78	23	1	-1	start
24.5	1	24	tau=24	78	24	1	-1	start
25.5	1	25	tau=25	78	25	1	-1	start
26.5	1	26	tau=26	78	26	1	-1	start
27.5	1	27	tau=27	78	27	1	-1	start
28.5	1	28	tau=28	78	28	1	-1	start
29.5	1	29	tau=29	78	29	1	-1	start
30.5	1	30	tau=30	78	30	1	-1	start
31.5	1	31	tau=31	78	31	1	-1	start
32.5	1	32	tau=32	78	32	1	-1	start
33.5	1	33	tau=33	78	33	1	-1	start
34.5	1	34	tau=34	78	34	1	-1	start
35.5	1	35	tau=35	78	35	1	-1	start
36.5	1	36	tau=36	78	36	1	-1	start
37.5	1	37	tau=37	78	37	1	-1	start
38.5	1	38	tau=38	78	38	1	-1	start
39.5	1	39	tau=39	78	39	1	-1	start
40.5	1	40	tau=40	78	40	1	-1	start
41.5	1	41	tau=41	78	41	1	-1	start
42.5	1	42	tau=42	78	42	1	-1	start
43.5	1	43	tau=43	78	43	1	-1	start
44.5	1	44	tau=44	78	44	1	-1	start
45.5	1	45	tau=45	78	45	1	-1	start
46.5	1	46	tau=46	78	46	1	-1	start
47.5	1	47	tau=47	78	47	1	-1	start
48.5	1	48	tau=48	78	48	1	-1	start
49.5	1	49	tau=49	78	49	1	-1	start
50.5	1	50	tau=50	78	50	1	-1	end
51.5	1	51	tau=51	78	51	1	-1	end
52.5	1	52	tau=52	78	52	1	-1	end
53.5	1	53	tau=53	78	53	1	-1	end
54.5	1	54	tau=54	78	54	1	-1	end
55.5	1	55	tau=55	78	55	1	-1	end
56.5	1	56	tau=56	78	56	1	-1	end
57.5	1	57	tau=57	78	57	1	-1	end
58.5	1	58	tau=58	78	58	1	-1	end
59.5	1	59	tau=59	78	59	1	-1	end
60.5	1	60	tau=60	78	60	1	-1	end
61.5	1	61	tau=61	78	61	1	-1	end
62.5	1	62	tau=62	78	62	1	-1	end
63.5	1	63	tau=63	78	63	1	-1	end
64.5	1	64	tau=64	78	64	1	-1	end
65.5	1	65	tau=65	78	65	1	-1	end
66.5	1	66	tau=66	78	66	1	-1	end
67.5	1	67	tau=67	78	67	1	-1	end
68.5	1	68	tau=68	78	68	1	-1	end
69.5	1	69	tau=69	78	69	1	-1	end
70.5	1	70	tau=70	78	70	1	-1	end
71.5	1	71	tau=71	78	71	1	-1	end
72.5	1	72	tau=72	78	72	1	-1	end
73.5	1	73	tau=73	78	73	1	-1	end
74.5	1	74	tau=74	78	74	1	-1	end
75.5	1	75	tau=75	78	75	1	-1	end
76.5	1	76	tau=76	78	76	1	-1	end
77.5	1	77	tau=77	78	77	1	-1	end
0.5	1	0	tau=0	79	0	1	-1	start
1.5	1	1	tau=1	79	1	1	-1	start
2.5	1	2	tau=2	79	2	1	-1	start
3.5	1	3	tau=3	79	3	1	-1	start
4.5	1	4	tau=4	79	4	1	-1	start
5.5	1	5	tau=5	79	5	1	-1	start
6.5	1	6	tau=6	79	6	1	-1	start
7.5	1	7	tau=7	79	7	1	-1	start
8.5	1	8	tau=8	79	8	1	-1	start
9.5	1	9	tau=9	79	9	1	-1	start
10.5	1	10	tau=10	79	10	1	-1	start
11.5	1	11	tau=11	79	11	1	-1	start
12.5	1	12	tau=12	79	12	1	-1	start
13.5	1	13	tau=13	79	13	1	-1	start
14.5	1	14	tau=14	79	14	1	-1	start
15.5	1	15	tau=15	79	15	1	-1	start
16.5	1	16	tau=16	79	16	1	-1	start
17.5	1	17	tau=17	79	17	1	-1	start
18.5	1	18	tau=18	79	18	1	-1	start
19.5	1	19	tau=19	79	19	1	-1	start
20.5	1	20	tau=20	79	20	1	-1	start
21.5	1	21	tau=21	79	21	1	-1	start
22.5	1	22	tau=22	79	22	1	-1	start
23.5	1	23	tau=23	79	23	1	-1	start
24.5	1	24	tau=24	79	24	1	-1	start
25.5	1	25	tau=25	79	25	1	-1	start
26.5	1	26	tau=26	79	26	1	-1	start
27.5	1	27	tau=27	79	27	1	-1	start
28.5	1	28	tau=28	79	28	1	-1	start
29.5	1	29	tau=29	79	29	1	-1	start
30.5	1	30	tau=30	79	30	1	-1	start
31.5	1	31	tau=31	79	31	1	-1	start
32.5	1	32	tau=32	79	32	1	-1	start
33.5	1	33	tau=33	79	33	1	-1	start
34.5	1	34	tau=34	79	34	1	-1	start
35.5	1	35	tau=35	79	35	1	-1	start
36.5	1	36	tau=36	79	36	1	-1	start
37.5	1	37	tau=37	79	37	1	-1	start
38.5	1	38	tau=38	79	38	1	-1	start
39.5	1	39	tau=39	79	39	1	-1	start
40.5	1	40	tau=40	79	40	1	-1	start
41.5	1	41	tau=41	79	41	1	-1	start
42.5	1	42	tau=42	79	42	1	-1	start
43.5	1	43	tau=43	79	43	1	-1	start
44.5	1	44	tau=44	79	44	1	-1	start
45.5	1	45	tau=45	79	45	1	-1	start
46.5	1	46	tau=46	79	46	1	-1	start
47.5	1	47	tau=47	79	47	1	-1	start
48.5	1	48	tau=48	79	48	1	-1	start
49.5	1	49	tau=49	79	49	1	-1	start
50.5	1	50	tau=50	79	50	1	-1	end
51.5	1	51	tau=51	79	51	1	-1	end
52.5	1	52	tau=52	79	52	1	-1	end
53.5	1	53	tau=53	79	53	1	-1	end
54.5	1	54	tau=54	79	54	1	-1	end
55.5	1	55	tau=55	79	55	1	-1	end
56.5	1	56	tau=56	79	56	1	-1	end
57.5	1	57	tau=57	79	57	1	-1	end
58.5	1	58	tau=58	79	58	1	-1	end
59.5	1	59	tau=59	79	59	1	-1	end
60.5	1	60	tau=60	79	60	1	-1	end
61.5	1	61	tau=61	79	61	1	-1	end
62.5	1	62	tau=62	79	62	1	-1	end
63.5	1	63	tau=63	79	63	1	-1	end
64.5	1	64	tau=64	79	64	1	-1	end
65.5	1	65	tau=65	79	65	1	-1	end
66.5	1	66	tau=66	79	66	1	-1	end
67.5	1	67	tau=67	79	67	1	-1	end
68.5	1	68	tau=68	79	68	1	-1	end
69.5	1	69	tau=69	79	69	1	-1	end
70.5	1	70	tau=70	79	70	1	-1	end
71.5	1	71	tau=71	79	71	1	-1	end
72.5	1	72	tau=72	79	72	1	-1	end
73.5	1	73	tau=73	79	73	1	-1	end
74.5	1	74	tau=74	79	74	1	-1	end
75.5	1	75	tau=75	79	75	1	-1	end
76.5	1	76	tau=76	79	76	1	-1	end
77.5	1	77	tau=77	79	77	1	-1	end
78.5	1	78	tau=78	79	78	1	-1	end
0.5	1	0	tau=0	80	0	1	-1	start
1.5	1	1	tau=1	80	1	1	-1	start
2.5	1	2	tau=2	80	2	1	-1	start
3.5	1	3	tau=3	80	3	1	-1	start
4.5	1	4	tau=4	80	4	1	-1	start
5.5	1	5	tau=5	80	5	1	-1	start
6.5	1	6	tau=6	80	6	1	-1	start
7.5	1	7	tau=7	80	7	1	-1	start
8.5	1	8	tau=8	80	8	1	-1	start
9.5	1	9	tau=9	80	9	1	-1	start
10.5	1	10	tau=10	80	10	1	-1	start
11.5	1	11	tau=11	80	11	1	-1	start
12.5	1	12	tau=12	80	12	1	-1	start
13.5	1	13	tau=13	80	13	1	-1	start
14.5	1	14	tau=14	80	14	1	-1	start
15.5	1	15	tau=15	80	15	1	-1	start
16.5	1	16	tau=16	80	16	1	-1	start
17.5	1	17	tau=17	80	17	1	-1	start
18.5	1	18	tau=18	80	18	1	-1	start
19.5	1	19	tau=19	80	19	1	-1	start
20.5	1	20	tau=20	80	20	1	-1	start
21.5	1	21	tau=21	80	21	1	-1	start
22.5	1	22	tau=22	80	22	1	-1	start
23.5	1	23	tau=23	80	23	1	-1	start
24.5	1	24	tau=24	80	24	1	-1	start
25.5	1	25	tau=25	80	25	1	-1	start
26.5	1	26	tau=26	80	26	1	-1	start
27.5	1	27	tau=27	80	27	1	-1	start
28.5	1	28	tau=28	80	28	1	-1	start
29.5	1	29	tau=29	80	29	1	-1	start
30.5	1	30	tau=30	80	30	1	-1	start
31.5	1	31	tau=31	80	31	1	-1	start
32.5	1	32	tau=32	80	32	1	-1	start
33.5	1	33	tau=33	80	33	1	-1	start
34.5	1	34	tau=34	80	34	1	-1	start
35.5	1	35	tau=35	80	35	1	-1	start
36.5	1	36	tau=36	80	36	1	-1	start
37.5	1	37	tau=37	80	37	1	-1	start
38.5	1	38	tau=38	80	38	1	-1	start
39.5	1	39	tau=39	80	39	1	-1	start
40.5	1	40	tau=40	80	40	1	-1	start
41.5	1	41	tau=41	80	41	1	-1	start
42.5	1	42	tau=42	80	42	1	-1	start
43.5	1	43	tau=43	80	43	1	-1	start
44.5	1	44	tau=44	80	44	1	-1	start
45.5	1	45	tau=45	80	45	1	-1	start
46.5	1	46	tau=46	80	46	1	-1	start
47.5	1	47	tau=47	80	47	1	-1	start
48.5	1	48	tau=48	80	48	1	-1	start
49.5	1	49	tau=49	80	49	1	-1	start
50.5	1	50	tau=50	80	50	1	-1	end
51.5	1	51	tau=51	80	51	1	-1	end
52.5	1	52	tau=52	80	52	1	-1	end
53.5	1	53	tau=53	80	53	1	-1	end
54.5	1	54	tau=54	80	54	1	-1	end
55.5	1	55	tau=55	80	55	1	-1	end
56.5	1	56	tau=56	80	56	1	-1	end
57.5	1	57	tau=57	80	57	1	-1	end
58.5	1	58	tau=58	80	58	1	-1	end
59.5	1	59	tau=59	80	59	1	-1	end
60.5	1	60	tau=60	80	60	1	-1	end
61.5	1	61	tau=61	80	61	1	-1	end
62.5	1	62	tau=62	80	62	1	-1	end
63.5	1	63	tau=63	80	63	1	-1	end
64.5	1	64	tau=64	80	64	1	-1	end
65.5	1	65	tau=65	80	65	1	-1	end
66.5	1	66	tau=66	80	66	1	-1	end
67.5	1	67	tau=67	80	67	1	-1	end
68.5	1	68	tau=68	80	68	1	-1	end
69.5	1	69	tau=69	80	69	1	-1	end
70.5	1	70	tau=70	80	70	1	-1	end
71.5	1	71	tau=71	80	71	1	-1	end
72.5	1	72	tau=72	80	72	1	-1	end
73.5	1	73	tau=73	80	73	1	-1	end
74.5	1	74	tau=74	80	74	1	-1	end
75.5	1	75	tau=75	80	75	1	-1	end
76.5	1	76	tau=76	80	76	1	-1	end
77.5	1	77	tau=77	80	77	1	-1	end
78.5	1	78	tau=78	80	78	1	-1	end
79.5	1	79	tau=79	80	79	1	-1	end
0.5	1	0	tau=0	81	0	1	-1	start
1.5	1	1	tau=1	81	1	1	-1	start
2.5	1	2	tau=2	81	2	1	-1	start
3.5	1	3	tau=3	81	3	1	-1	start
4.5	1	4	tau=4	81	4	1	-1	start
5.5	1	5	tau=5	81	5	1	-1	start
6.5	1	6	tau=6	81	6	1	-1	start
7.5	1	7	tau=7	81	7	1	-1	start
8.5	1	8	tau=8	81	8	1	-1	start
9.5	1	9	tau=9	81	9	1	-1	start
10.5	1	10	tau=10	81	10	1	-1	start
11.5	1	11	tau=11	81	11	1	-1	start
12.5	1	12	tau=12	81	12	1	-1	start
13.5	1	13	tau=13	81	13	1	-1	start
14.5	1	14	tau=14	81	14	1	-1	start
15.5	1	15	tau=15	81	15	1	-1	start
16.5	1	16	tau=16	81	16	1	-1	start
17.5	1	17	tau=17	81	17	1	-1	start
18.5	1	18	tau=18	81	18	1	-1	start
19.5	1	19	tau=19	81	19	1	-1	start
20.5	1	20	tau=20	81	20	1	-1	start
21.5	1	21	tau=21	81	21	1	-1	start
22.5	1	22	tau=22	81	22	1	-1	start
23.5	1	23	tau=23	81	23	1	-1	start
24.5	1	24	tau=24	81	24	1	-1	start
25.5	1	25	tau=25	81	25	1	-1	start
26.5	1	26	tau=26	81	26	1	-1	start
27.5	1	27	tau=27	81	27	1	-1	start
28.5	1	28	tau=28	81	28	1	-1	start
29.5	1	29	tau=29	81	29	1	-1	start
30.5	1	30	tau=30	81	30	1	-1	start
31.5	1	31	tau=31	81	31	1	-1	start
32.5	1	32	tau=32	81	32	1	-1	start
33.5	1	33	tau=33	81	33	1	-1	start
34.5	1	34	tau=34	81	34	1	-1	start
35.5	1	35	tau=35	81	35	1	-1	start
36.5	1	36	tau=36	81	36	1	-1	start
37.5	1	37	tau=37	81	37	1	-1	start
38.5	1	38	tau=38	81	38	1	-1	start
39.5	1	39	tau=39	81	39	1	-1	start
40.5	1	40	tau=40	81	40	1	-1	start
41.5	1	41	tau=41	81	41	1	-1	start
42.5	1	42	tau=42	81	42	1	-1	start
43.5	1	43	tau=43	81	43	1	-1	start
44.5	1	44	tau=44	81	44	1	-1	start
45.5	1	45	tau=45	81	45	1	-1	start
46.5	1	46	tau=46	81	46	1	-1	start
47.5	1	47	tau=47	81	47	1	-1	start
48.5	1	48	tau=48	81	48	1	-1	start
49.5	1	49	tau=49	81	49	1	-1	start
50.5	1	50	tau=50	81	50	1	-1	end
51.5	1	51	tau=51	81	51	1	-1	end
52.5	1	52	tau=52	81	52	1	-1	end
53.5	1	53	tau=53	81	53	1	-1	end
54.5	1	54	tau=54	81	54	1	-1	end
55.5	1	55	tau=55	81	55	1	-1	end
56.5	1	56	tau=56	81	56	1	-1	end
57.5	1	57	tau=57	81	57	1	-1	end
58.5	1	58	tau=58	81	58	1	-1	end
59.5	1	59	tau=59	81	59	1	-1	end
60.5	1	60	tau=60	81	60	1	-1	end
61.5	1	61	tau=61	81	61	1	-1	end
62.5	1	62	tau=62	81	62	1	-1	end
63.5	1	63	tau=63	81	63	1	-1	end
64.5	1	64	tau=64	81	64	1	-1	end
65.5	1	65	tau=65	81	65	1	-1	end
66.5	1	66	tau=66	81	66	1	-1	end
67.5	1	67	tau=67	81	67	1	-1	end
68.5	1	68	tau=68	81	68	1	-1	end
69.5	1	69	tau=69	81	69	1	-1	end
70.5	1	70	tau=70	81	70	1	-1	end
71.5	1	71	tau=71	81	71	1	-1	end
72.5	1	72	tau=72	81	72	1	-1	end
73.5	1	73	tau=73	81	73	1	-1	end
74.5	1	74	tau=74	81	74	1	-1	end
75.5	1	75	tau=75	81	75	1	-1	end
76.5	1	76	tau=76	81	76	1	-1	end
77.5	1	77	tau=77	81	77	1	-1	end
78.5	1	78	tau=78	81	78	1	-1	end
79.5	1	79	tau=79	81	79	1	-1	end
80.5	1	80	tau=80	81	80	1	-1	end
0.5	1	0	tau=0	82	0	1	-1	start
1.5	1	1	tau=1	82	1	1	-1	start
2.5	1	2	tau=2	82	2	1	-1	start
3.5	1	3	tau=3	82	3	1	-1	start
4.5	1	4	tau=4	82	4	1	-1	start
5.5	1	5	tau=5	82	5	1	-1	start
6.5	1	6	tau=6	82	6	1	-1	start
7.5	1	7	tau=7	82	7	1	-1	start
8.5	1	8	tau=8	82	8	1	-1	start
9.5	1	9	tau=9	82	9	1	-1	start
10.5	1	10	tau=10	82	10	1	-1	start
11.5	1	11	tau=11	82	11	1	-1	start
12.5	1	12	tau=12	82	12	1	-1	start
13.5	1	13	tau=13	82	13	1	-1	start
14.5	1	14	tau=14	82	14	1	-1	start
15.5	1	15	tau=15	82	15	1	-1	start
16.5	1	16	tau=16	82	16	1	-1	start
17.5	1	17	tau=17	82	17	1	-1	start
18.5	1	18	tau=18	82	18	1	-1	start
19.5	1	19	tau=19	82	19	1	-1	start
20.5	1	20	tau=20	82	20	1	-1	start
21.5	1	21	tau=21	82	21	1	-1	start
22.5	1	22	tau=22	82	22	1	-1	start
23.5	1	23	tau=23	82	23	1	-1	start
24.5	1	24	tau=24	82	24	1	-1	start
25.5	1	25	tau=25	82	25	1	-1	start
26.5	1	26	tau=26	82	26	1	-1	start
27.5	1	27	tau=27	82	27	1	-1	start
28.5	1	28	tau=28	82	28	1	-1	start
29.5	1	29	tau=29	82	29	1	-1	start
30.5	1	30	tau=30	82	30	1	-1	start
31.5	1	31	tau=31	82	31	1	-1	start
32.5	1	32	tau=32	82	32	1	-1	start
33.5	1	33	tau=33	82	33	1	-1	start
34.5	1	34	tau=34	82	34	1	-1	start
35.5	1	35	tau=35	82	35	1	-1	start
36.5	1	36	tau=36	82	36	1	-1	start
37.5	1	37	tau=37	82	37	1	-1	start
38.5	1	38	tau=38	82	38	1	-1	start
39.5	1	39	tau=39	82	39	1	-1	start
40.5	1	40	tau=40	82	40	1	-1	start
41.5	1	41	tau=41	82	41	1	-1	start
42.5	1	42	tau=42	82	42	1	-1	start
43.5	1	43	tau=43	82	43	1	-1	start
44.5	1	44	tau=44	82	44	1	-1	start
45.5	1	45	tau=45	82	45	1	-1	start
46.5	1	46	tau=46	82	46	1	-1	start
47.5	1	47	tau=47	82	47	1	-1	start
48.5	1	48	tau=48	82	48	1	-1	start
49.5	1	49	tau=49	82	49	1	-1	start
50.5	1	50	tau=50	82	50	1	-1	end
51.5	1	51	tau=51	82	51	1	-1	end
52.5	1	52	tau=52	82	52	1	-1	end
53.5	1	53	tau=53	82	53	1	-1	end
54.5	1	54	tau=54	82	54	1	-1	end
55.5	1	55	tau=55	82	55	1	-1	end
56.5	1	56	tau=56	82	56	1	-1	end
57.5	1	57	tau=57	82	57	1	-1	end
58.5	1	58	tau=58	82	58	1	-1	end
59.5	1	59	tau=59	82	59	1	-1	end
60.5	1	60	tau=60	82	60	1	-1	end
61.5	1	61	tau=61	82	61	1	-1	end
62.5	1	62	tau=62	82	62	1	-1	end
63.5	1	63	tau=63	82	63	1	-1	end
64.5	1	64	tau=64	82	64	1	-1	end
65.5	1	65	tau=65	82	65	1	-1	end
66.5	1	66	tau=66	82	66	1	-1	end
67.5	1	67	tau=67	82	67	1	-1	end
68.5	1	68	tau=68	82	68	1	-1	end
69.5	1	69	tau=69	82	69	1	-1	end
70.5	1	70	tau=70	82	70	1	-1	end
71.5	1	71	tau=71	82	71	1	-1	end
72.5	1	72	tau=72	82	72	1	-1	end
73.5	1	73	tau=73	82	73	1	-1	end
74.5	1	74	tau=74	82	74	1	-1	end
75.5	1	75	tau=75	82	75	1	-1	end
76.5	1	76	tau=76	82	76	1	-1	end
77.5	1	77	tau=77	82	77	1	-1	end
78.5	1	78	tau=78	82	78	1	-1	end
79.5	1	79	tau=79	82	79	1	-1	end
80.5	1	80	tau=80	82	80	1	-1	end
81.5	1	81	tau=81	82	81	1	-1	end
0.5	1	0	tau=0	83	0	1	-1	start
1.5	1	1	tau=1	83	1	1	-1	start
2.5	1	2	tau=2	83	2	1	-1	start
3.5	1	3	tau=3	83	3	1	-1	start
4.5	1	4	tau=4	83	4	1	-1	start
5.5	1	5	tau=5	83	5	1	-1	start
6.5	1	6	tau=6	83	6	1	-1	start
7.5	1	7	tau=7	83	7	1	-1	start
8.5	1	8	tau=8	83	8	1	-1	start
9.5	1	9	tau=9	83	9	1	-1	start
10.5	1	10	tau=10	83	10	1	-1	start
11.5	1	11	tau=11	83	11	1	-1	start
12.5	1	12	tau=12	83	12	1	-1	start
13.5	1	13	tau=13	83	13	1	-1	start
14.5	1	14	tau=14	83	14	1	-1	start
15.5	1	15	tau=15	83	15	1	-1	start
16.5	1	16	tau=16	83	16	1	-1	start
17.5	1	17	tau=17	83	17	1	-1	start
18.5	1	18	tau=18	83	18	1	-1	start
19.5	1	19	tau=19	83	19	1	-1	start
20.5	1	20	tau=20	83	20	1	-1	start
21.5	1	21	tau=21	83	21	1	-1	start
22.5	1	22	tau=22	83	22	1	-1	start
23.5	1	23	tau=23	83	23	1	-1	start
24.5	1	24	tau=24	83	24	1	-1	start
25.5	1	25	tau=25	83	25	1	-1	start
26.5	1	26	tau=26	83	26	1	-1	start
27.5	1	27	tau=27	83	27	1	-1	start
28.5	1	28	tau=28	83	28	1	-1	start
29.5	1	29	tau=29	83	29	1	-1	start
30.5	1	30	tau=30	83	30	1	-1	start
31.5	1	31	tau=31	83	31	1	-1	start
32.5	1	32	tau=32	83	32	1	-1	start
33.5	1	33	tau=33	83	33	1	-1	start
34.5	1	34	tau=34	83	34	1	-1	start
35.5	1	35	tau=35	83	35	1	-1	start
36.5	1	36	tau=36	83	36	1	-1	start
37.5	1	37	tau=37	83	37	1	-1	start
38.5	1	38	tau=38	83	38	1	-1	start
39.5	1	39	tau=39	83	39	1	-1	start
40.5	1	40	tau=40	83	40	1	-1	start
41.5	1	41	tau=41	83	41	1	-1	start
42.5	1	42	tau=42	83	42	1	-1	start
43.5	1	43	tau=43	83	43	1	-1	start
44.5	1	44	tau=44	83	44	1	-1	start
45.5	1	45	tau=45	83	45	1	-1	start
46.5	1	46	tau=46	83	46	1	-1	start
47.5	1	47	tau=47	83	47	1	-1	start
48.5	1	48	tau=48	83	48	1	-1	start
49.5	1	49	tau=49	83	49	1	-1	start
50.5	1	50	tau=50	83	50	1	-1	end
51.5	1	51	tau=51	83	51	1	-1	end
52.5	1	52	tau=52	83	52	1	-1	end
53.5	1	53	tau=53	83	53	1	-1	end
54.5	1	54	tau=54	83	54	1	-1	end
55.5	1	55	tau=55	83	55	1	-1	end
56.5	1	56	tau=56	83	56	1	-1	end
57.5	1	57	tau=57	83	57	1	-1	end
58.5	1	58	tau=58	83	58	1	-1	end
59.5	1	59	tau=59	83	59	1	-1	end
60.5	1	60	tau=60	83	60	1	-1	end
61.5	1	61	tau=61	83	61	1	-1	end
62.5	1	62	tau=62	83	62	1	-1	end
63.5	1	63	tau=63	83	63	1	-1	end
64.5	1	64	tau=64	83	64	1	-1	end
65.5	1	65	tau=65	83	65	1	-1	end
66.5	1	66	tau=66	83	66	1	-1	end
67.5	1	67	tau=67	83	67	1	-1	end
68.5	1	68	tau=68	83	68	1	-1	end
69.5	1	69	tau=69	83	69	1	-1	end
70.5	1	70	tau=70	83	70	1	-1	end
71.5	1	71	tau=71	83	71	1	-1	end
72.5	1	72	tau=72	83	72	1	-1	end
73.5	1	73	tau=73	83	73	1	-1	end
74.5	1	74	tau=74	83	74	1	-1	end
75.5	1	75	tau=75	83	75	1	-1	end
76.5	1	76	tau=76	83	76	1	-1	end
77.5	1	77	tau=77	83	77	1	-1	end
78.5	1	78	tau=78	83	78	1	-1	end
79.5	1	79	tau=79	83	79	1	-1	end
80.5	1	80	tau=80	83	80	1	-1	end
81.5	1	81	tau=81	83	81	1	-1	end
82.5	1	82	tau=82	83	82	1	-1	end
0.5	1	0	tau=0	84	0	1	-1	start
1.5	1	1	tau=1	84	1	1	-1	start
2.5	1	2	tau=2	84	2	1	-1	start
